51,I,420400080,00063,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
52,I,420400080,00064,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2012-09-04
53,I,420400080,00065,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
54,I,420400080,00066,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
55,I,420400080,00067,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
56,I,420400080,00068,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
57,I,420400080,00069,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
58,I,420400080,00070,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
59,I,420400080,00071,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
60,I,420400080,00072,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
61,I,420400080,00073,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
62,I,420400080,00075,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
63,I,420400080,00077,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
64,I,420400080,00078,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
